sts,src,dest,seqn
121000000.0,24,12,0
122000000.0,19,26,0
122000000.0,17,20,0
122000000.0,18,20,0
122000000.0,21,21,0
122000000.0,11,25,0
122000000.0,20,16,0
122000000.0,13,24,0
122000000.0,12,25,0
122000000.0,14,17,0
122000000.0,23,21,0
122000000.0,16,16,0
122000000.0,15,16,0
122000000.0,16,19,1
122000000.0,15,16,1
122000000.0,26,23,0
122000000.0,12,25,1
122000000.0,18,23,1
122000000.0,20,22,1
122000000.0,24,14,1
122000000.0,22,24,0
122000000.0,23,22,1
122000000.0,25,22,0
122000000.0,22,15,1
123000000.0,23,25,2
123000000.0,19,15,1
123000000.0,17,14,1
123000000.0,12,13,2
123000000.0,26,13,1
123000000.0,15,22,2
123000000.0,16,20,2
123000000.0,21,18,1
123000000.0,20,13,2
123000000.0,23,12,3
123000000.0,20,16,3
123000000.0,24,19,2
123000000.0,19,23,2
123000000.0,21,19,2
123000000.0,11,18,1
123000000.0,12,26,3
123000000.0,17,19,2
123000000.0,18,17,2
123000000.0,13,23,1
123000000.0,22,18,2
123000000.0,14,21,1
123000000.0,11,16,2
124000000.0,18,18,3
124000000.0,21,18,3
124000000.0,24,20,3
124000000.0,23,25,4
124000000.0,25,26,1
124000000.0,26,12,2
124000000.0,22,15,3
124000000.0,19,25,3
124000000.0,19,20,4
124000000.0,26,20,3
124000000.0,12,22,4
124000000.0,15,24,3
124000000.0,16,17,3
124000000.0,11,26,3
124000000.0,18,16,4
124000000.0,20,24,4
124000000.0,17,17,3
124000000.0,13,19,2
124000000.0,21,17,4
124000000.0,20,12,5
124000000.0,18,25,5
124000000.0,13,13,3
124000000.0,11,22,4
125000000.0,22,24,4
125000000.0,19,12,5
125000000.0,17,19,4
125000000.0,26,20,4
125000000.0,21,22,5
125000000.0,12,12,5
125000000.0,15,25,4
125000000.0,23,13,5
125000000.0,14,20,2
125000000.0,23,20,6
125000000.0,21,15,6
125000000.0,11,19,5
125000000.0,24,21,4
125000000.0,15,13,5
125000000.0,18,13,6
125000000.0,17,14,5
125000000.0,22,25,5
125000000.0,12,19,6
125000000.0,13,14,4
125000000.0,24,24,5
125000000.0,15,23,6
126000000.0,13,13,5
126000000.0,11,18,6
126000000.0,12,13,7
126000000.0,21,25,7
126000000.0,19,16,6
126000000.0,18,22,7
126000000.0,25,14,2
126000000.0,20,13,6
126000000.0,17,12,6
126000000.0,25,17,3
126000000.0,11,20,7
126000000.0,18,24,8
126000000.0,24,19,6
126000000.0,20,25,7
126000000.0,14,17,3
126000000.0,13,12,6
126000000.0,19,13,7
126000000.0,21,19,8
126000000.0,26,25,5
126000000.0,22,17,6
126000000.0,16,21,4
127000000.0,12,15,8
127000000.0,21,14,9
127000000.0,14,22,4
127000000.0,20,19,8
127000000.0,22,12,7
127000000.0,23,23,7
127000000.0,11,24,8
127000000.0,19,24,8
127000000.0,15,16,7
127000000.0,18,18,9
127000000.0,17,15,7
127000000.0,25,19,4
127000000.0,16,15,5
127000000.0,17,24,8
127000000.0,25,17,5
127000000.0,23,22,8
127000000.0,20,25,9
127000000.0,11,13,9
127000000.0,15,19,8
127000000.0,14,16,5
127000000.0,18,17,10
127000000.0,12,12,9
127000000.0,17,23,9
128000000.0,22,20,8
128000000.0,26,16,6
128000000.0,23,14,9
128000000.0,24,21,7
128000000.0,12,16,10
128000000.0,16,26,6
128000000.0,18,19,11
128000000.0,13,16,7
128000000.0,25,15,6
128000000.0,20,13,10
128000000.0,19,16,9
128000000.0,20,26,11
128000000.0,18,14,12
128000000.0,11,23,10
128000000.0,22,12,9
128000000.0,25,23,7
128000000.0,17,21,10
128000000.0,12,25,11
128000000.0,15,17,9
128000000.0,21,12,10
128000000.0,26,19,7
128000000.0,19,18,10
128000000.0,21,19,11
128000000.0,15,16,10
128000000.0,17,13,11
129000000.0,20,12,12
129000000.0,23,17,10
129000000.0,22,20,10
129000000.0,12,21,12
129000000.0,13,16,8
129000000.0,14,14,6
129000000.0,18,20,13
129000000.0,11,24,11
129000000.0,12,15,13
129000000.0,17,19,12
129000000.0,26,23,8
129000000.0,14,24,7
129000000.0,18,12,14
129000000.0,11,21,12
129000000.0,24,22,8
129000000.0,13,26,9
129000000.0,23,17,11
130000000.0,21,21,12
130000000.0,26,16,9
130000000.0,13,21,10
130000000.0,16,13,7
130000000.0,24,16,9
130000000.0,15,23,11
130000000.0,22,14,11
130000000.0,18,23,15
130000000.0,20,18,13
130000000.0,14,14,8
130000000.0,11,25,13
130000000.0,17,15,13
130000000.0,12,18,14
130000000.0,18,22,16
130000000.0,17,15,14
130000000.0,20,19,14
130000000.0,12,18,15
130000000.0,21,20,13
130000000.0,11,22,14
130000000.0,13,20,11
130000000.0,22,17,12
130000000.0,14,21,9
130000000.0,24,14,10
130000000.0,16,25,8
130000000.0,25,19,8
130000000.0,26,22,10
130000000.0,20,14,15
131000000.0,25,21,9
131000000.0,24,16,11
131000000.0,16,22,9
131000000.0,12,14,16
131000000.0,22,25,13
131000000.0,17,19,15
131000000.0,21,25,14
131000000.0,23,14,12
131000000.0,15,13,12
131000000.0,11,21,15
131000000.0,19,24,11
131000000.0,23,12,13
131000000.0,17,12,16
131000000.0,15,22,13
131000000.0,26,26,11
131000000.0,24,22,12
131000000.0,21,15,15
131000000.0,18,24,17
131000000.0,20,14,16
131000000.0,22,12,14
131000000.0,13,21,12
131000000.0,20,19,17
131000000.0,21,26,16
132000000.0,24,20,13
132000000.0,17,14,17
132000000.0,15,15,14
132000000.0,19,12,12
132000000.0,18,17,18
132000000.0,26,23,12
132000000.0,23,20,14
132000000.0,11,21,16
132000000.0,25,17,10
132000000.0,18,25,19
132000000.0,15,21,15
132000000.0,26,26,13
132000000.0,14,12,10
132000000.0,12,21,17
132000000.0,23,14,15
132000000.0,11,12,17
132000000.0,22,22,15
132000000.0,25,24,11
132000000.0,16,21,10
132000000.0,13,26,13
133000000.0,20,26,18
133000000.0,18,20,20
133000000.0,12,13,18
133000000.0,14,21,11
133000000.0,15,18,16
133000000.0,21,12,17
133000000.0,16,14,11
133000000.0,22,25,16
133000000.0,26,16,14
133000000.0,19,22,13
133000000.0,25,25,12
133000000.0,14,15,12
133000000.0,19,21,14
133000000.0,13,26,14
133000000.0,24,24,14
133000000.0,26,24,15
133000000.0,18,21,21
133000000.0,16,23,12
133000000.0,17,15,18
133000000.0,12,13,19
133000000.0,21,24,18
133000000.0,15,13,17
133000000.0,23,15,16
133000000.0,25,20,13
133000000.0,11,23,18
133000000.0,20,25,19
133000000.0,19,19,15
133000000.0,11,22,19
134000000.0,12,17,20
134000000.0,17,14,19
134000000.0,14,24,13
134000000.0,13,24,15
134000000.0,15,15,18
134000000.0,23,20,17
134000000.0,21,19,19
134000000.0,22,14,17
134000000.0,12,17,21
134000000.0,14,15,14
134000000.0,11,17,20
134000000.0,15,19,19
134000000.0,13,16,16
134000000.0,25,18,14
134000000.0,21,15,20
134000000.0,24,13,15
134000000.0,23,14,18
134000000.0,17,23,20
134000000.0,18,15,22
134000000.0,19,15,16
134000000.0,16,18,13
134000000.0,20,16,20
134000000.0,21,13,21
134000000.0,13,26,17
135000000.0,23,15,19
135000000.0,22,13,18
135000000.0,12,20,22
135000000.0,14,14,15
135000000.0,16,22,14
135000000.0,24,15,16
135000000.0,17,16,21
135000000.0,12,12,23
135000000.0,14,17,16
135000000.0,26,26,16
135000000.0,20,22,21
135000000.0,16,21,15
135000000.0,15,20,20
135000000.0,17,15,22
135000000.0,21,18,22
135000000.0,18,16,23
135000000.0,13,17,18
135000000.0,25,16,15
135000000.0,24,12,17
135000000.0,23,22,20
136000000.0,12,24,24
136000000.0,20,24,22
136000000.0,15,14,21
136000000.0,21,18,23
136000000.0,24,15,18
136000000.0,14,22,17
136000000.0,18,15,24
136000000.0,13,26,19
136000000.0,22,23,19
136000000.0,26,17,17
