rts,src,dest,seqn,hops
122000000.0,19,26,0,5
122000000.0,21,21,0,2
122000000.0,11,25,0,5
122000000.0,20,16,0,2
122000000.0,14,17,0,1
122000000.0,23,21,0,1
122000000.0,16,16,0,2
122000000.0,12,25,0,6
122000000.0,15,16,0,1
122000000.0,16,19,1,2
122000000.0,15,16,1,1
122000000.0,12,25,1,6
122000000.0,20,22,1,2
122000000.0,22,24,0,1
122000000.0,23,22,1,1
123000000.0,19,15,1,2
123000000.0,17,14,1,1
123000000.0,12,13,2,1
123000000.0,15,22,2,5
123000000.0,16,20,2,2
123000000.0,21,18,1,2
123000000.0,20,13,2,2
123000000.0,23,12,3,5
123000000.0,20,16,3,2
123000000.0,24,19,2,3
123000000.0,21,19,2,1
123000000.0,11,18,1,2
123000000.0,17,19,2,1
123000000.0,12,26,3,5
123000000.0,18,17,2,1
123000000.0,22,18,2,3
123000000.0,14,21,1,4
124000000.0,11,16,2,2
124000000.0,18,18,3,2
124000000.0,21,18,3,2
124000000.0,24,20,3,3
124000000.0,23,25,4,2
124000000.0,25,26,1,1
124000000.0,26,12,2,5
124000000.0,22,15,3,4
124000000.0,19,25,3,3
124000000.0,19,20,4,1
124000000.0,26,20,3,3
124000000.0,12,22,4,5
124000000.0,15,24,3,6
124000000.0,16,17,3,1
124000000.0,11,26,3,5
124000000.0,18,16,4,2
124000000.0,20,24,4,3
124000000.0,17,17,3,2
124000000.0,13,19,2,3
124000000.0,21,17,4,2
124000000.0,20,12,5,2
124000000.0,13,13,3,2
124000000.0,18,25,5,5
124000000.0,11,22,4,4
125000000.0,22,24,4,1
125000000.0,19,12,5,2
125000000.0,17,19,4,1
125000000.0,26,20,4,3
125000000.0,21,22,5,1
125000000.0,12,12,5,2
125000000.0,15,25,4,6
125000000.0,23,13,5,5
125000000.0,14,20,2,3
125000000.0,23,20,6,3
125000000.0,11,19,5,2
125000000.0,24,21,4,3
125000000.0,21,15,6,3
125000000.0,15,13,5,1
125000000.0,18,13,6,3
125000000.0,17,14,5,1
125000000.0,22,25,5,2
125000000.0,12,19,6,3
125000000.0,13,14,4,1
125000000.0,24,24,5,3
125000000.0,15,23,6,6
126000000.0,13,13,5,2
126000000.0,11,18,6,3
126000000.0,12,13,7,1
126000000.0,21,25,7,3
126000000.0,18,22,7,3
126000000.0,19,16,6,2
126000000.0,20,13,6,2
126000000.0,17,12,6,1
126000000.0,25,17,3,4
126000000.0,11,20,7,2
126000000.0,18,24,8,5
126000000.0,24,19,6,3
126000000.0,13,12,6,1
126000000.0,20,25,7,4
126000000.0,19,13,7,2
126000000.0,21,19,8,1
126000000.0,14,17,3,1
126000000.0,26,25,5,1
126000000.0,22,17,6,3
126000000.0,16,21,4,5
127000000.0,12,15,8,2
127000000.0,21,14,9,3
127000000.0,20,19,8,1
127000000.0,14,22,4,5
127000000.0,22,12,7,4
127000000.0,23,23,7,2
127000000.0,11,24,8,5
127000000.0,18,18,9,3
127000000.0,19,24,8,3
127000000.0,17,15,7,1
127000000.0,25,19,4,3
127000000.0,15,16,7,1
127000000.0,16,15,5,1
127000000.0,17,24,8,4
127000000.0,23,22,8,1
127000000.0,11,13,9,1
127000000.0,20,25,9,4
127000000.0,25,17,5,4
127000000.0,15,19,8,4
127000000.0,14,16,5,3
127000000.0,18,17,10,1
127000000.0,12,12,9,2
127000000.0,17,23,9,4
128000000.0,22,20,8,2
128000000.0,26,16,6,5
128000000.0,23,14,9,5
128000000.0,24,21,7,2
128000000.0,12,16,10,3
128000000.0,16,26,6,5
128000000.0,18,19,11,1
128000000.0,13,16,7,3
128000000.0,25,15,6,5
128000000.0,20,13,10,2
128000000.0,19,16,9,2
128000000.0,20,26,11,3
128000000.0,18,14,12,2
128000000.0,22,12,9,4
128000000.0,11,23,10,5
128000000.0,17,21,10,2
128000000.0,25,23,7,2
128000000.0,12,25,11,7
128000000.0,15,17,9,1
128000000.0,21,12,10,3
128000000.0,19,18,10,1
128000000.0,26,19,7,3
128000000.0,21,19,11,1
128000000.0,15,16,10,1
129000000.0,17,13,11,1
129000000.0,20,12,12,2
129000000.0,23,17,10,4
129000000.0,22,20,10,2
129000000.0,12,21,12,4
129000000.0,13,16,8,3
129000000.0,14,14,6,2
129000000.0,18,20,13,2
129000000.0,11,24,11,5
129000000.0,12,15,13,1
129000000.0,17,19,12,1
129000000.0,26,23,8,2
129000000.0,14,24,7,6
129000000.0,18,12,14,3
129000000.0,11,21,12,3
129000000.0,24,22,8,1
129000000.0,13,26,9,6
129000000.0,23,17,11,4
130000000.0,21,21,12,2
130000000.0,13,21,10,4
130000000.0,26,16,9,5
130000000.0,16,13,7,1
130000000.0,15,23,11,6
130000000.0,24,16,9,5
130000000.0,22,14,11,4
130000000.0,20,18,13,3
130000000.0,14,14,8,2
130000000.0,18,23,15,4
130000000.0,11,25,13,6
130000000.0,17,15,13,1
130000000.0,12,18,14,3
130000000.0,18,22,16,3
130000000.0,17,15,14,1
130000000.0,20,19,14,1
130000000.0,21,20,13,1
130000000.0,11,22,14,4
130000000.0,12,18,15,4
130000000.0,13,20,11,4
130000000.0,14,21,9,3
130000000.0,16,25,8,7
130000000.0,20,14,15,2
130000000.0,26,22,10,1
131000000.0,16,22,9,6
131000000.0,12,14,16,2
131000000.0,17,19,15,1
131000000.0,15,13,12,1
131000000.0,11,21,15,3
131000000.0,17,12,16,1
131000000.0,19,24,11,2
131000000.0,15,22,13,5
131000000.0,26,26,11,2
131000000.0,24,22,12,1
131000000.0,21,15,15,3
131000000.0,18,24,17,5
131000000.0,20,14,16,2
131000000.0,22,12,14,4
131000000.0,13,21,12,4
131000000.0,20,19,17,1
131000000.0,21,26,16,3
132000000.0,17,14,17,1
132000000.0,24,20,13,3
132000000.0,15,15,14,3
132000000.0,19,12,12,2
132000000.0,18,17,18,1
132000000.0,11,21,16,3
132000000.0,23,20,14,3
132000000.0,25,17,10,4
132000000.0,15,21,15,4
132000000.0,14,12,10,3
132000000.0,12,21,17,4
132000000.0,23,14,15,5
132000000.0,11,12,17,2
132000000.0,25,24,11,1
132000000.0,26,26,13,3
132000000.0,16,21,10,4
132000000.0,13,26,13,7
133000000.0,20,26,18,4
133000000.0,12,13,18,1
133000000.0,14,21,11,3
133000000.0,15,18,16,4
133000000.0,21,12,17,3
133000000.0,16,14,11,1
133000000.0,26,16,14,5
133000000.0,19,22,13,2
133000000.0,14,15,12,1
133000000.0,19,21,14,1
133000000.0,26,24,15,1
133000000.0,24,24,14,2
133000000.0,13,26,14,7
133000000.0,18,21,21,3
133000000.0,17,15,18,1
133000000.0,12,13,19,1
133000000.0,16,23,12,7
133000000.0,21,24,18,3
133000000.0,15,13,17,1
133000000.0,23,15,16,5
133000000.0,25,20,13,5
133000000.0,11,23,18,5
133000000.0,19,19,15,2
134000000.0,11,22,19,4
134000000.0,12,17,20,1
134000000.0,17,14,19,1
134000000.0,15,15,18,3
134000000.0,23,20,17,3
134000000.0,21,19,19,2
134000000.0,22,14,17,4
134000000.0,12,17,21,1
134000000.0,14,15,14,1
134000000.0,11,17,20,2
134000000.0,13,16,16,3
134000000.0,21,15,20,3
134000000.0,15,19,19,3
134000000.0,23,14,18,5
134000000.0,18,15,22,2
134000000.0,17,23,20,4
134000000.0,20,16,20,2
134000000.0,21,13,21,3
135000000.0,23,15,19,5
135000000.0,22,13,18,4
135000000.0,12,20,22,3
135000000.0,14,14,15,2
135000000.0,16,22,14,6
135000000.0,17,16,21,1
135000000.0,24,15,16,12
135000000.0,12,12,23,3
135000000.0,14,17,16,1
135000000.0,20,22,21,2
135000000.0,17,15,22,1
135000000.0,16,21,15,5
135000000.0,15,20,20,3
135000000.0,21,18,22,2
135000000.0,18,16,23,2
135000000.0,13,17,18,1
135000000.0,25,16,15,6
135000000.0,24,12,17,7
135000000.0,23,22,20,2
136000000.0,12,24,24,8
136000000.0,20,24,22,5
136000000.0,15,14,21,1
136000000.0,21,18,23,2
136000000.0,18,15,24,2
136000000.0,24,15,18,7
136000000.0,14,22,17,5
