sts,src,dest,seqn
881000000.0,19,20,0
881000000.0,14,25,0
881000000.0,12,13,0
881000000.0,21,14,0
881000000.0,25,17,0
882000000.0,11,16,0
882000000.0,26,13,0
882000000.0,17,23,0
882000000.0,24,18,0
882000000.0,20,16,0
882000000.0,22,23,0
882000000.0,23,22,0
882000000.0,18,14,0
882000000.0,13,24,0
882000000.0,15,20,0
882000000.0,16,23,0
882000000.0,20,23,1
882000000.0,16,14,1
882000000.0,25,22,1
882000000.0,11,26,1
882000000.0,14,17,1
882000000.0,26,24,1
882000000.0,13,13,1
882000000.0,22,14,1
882000000.0,19,19,1
882000000.0,24,19,1
882000000.0,18,26,1
882000000.0,12,26,1
882000000.0,15,19,1
882000000.0,13,15,2
882000000.0,19,18,2
883000000.0,11,23,2
883000000.0,12,26,2
883000000.0,21,19,1
883000000.0,18,12,2
883000000.0,26,19,2
883000000.0,14,13,2
883000000.0,24,25,2
883000000.0,20,18,2
883000000.0,17,14,1
883000000.0,23,25,1
883000000.0,25,19,2
883000000.0,18,22,3
883000000.0,16,18,2
883000000.0,11,25,3
883000000.0,20,24,3
883000000.0,12,14,3
883000000.0,21,19,2
883000000.0,19,15,3
883000000.0,17,26,2
883000000.0,24,12,3
883000000.0,15,25,2
883000000.0,22,25,2
883000000.0,14,20,3
883000000.0,17,12,3
884000000.0,12,13,4
884000000.0,26,13,3
884000000.0,25,24,3
884000000.0,18,22,4
884000000.0,22,12,3
884000000.0,11,15,4
884000000.0,23,26,2
884000000.0,19,12,4
884000000.0,24,20,4
884000000.0,16,23,3
884000000.0,20,22,4
884000000.0,15,20,3
884000000.0,19,22,5
884000000.0,22,14,4
884000000.0,11,22,5
884000000.0,14,24,4
884000000.0,23,24,3
884000000.0,12,20,5
884000000.0,18,21,5
884000000.0,25,25,4
884000000.0,26,19,4
884000000.0,21,17,3
884000000.0,25,15,5
884000000.0,15,18,4
884000000.0,16,19,4
885000000.0,21,22,4
885000000.0,17,25,4
885000000.0,22,26,5
885000000.0,11,26,6
885000000.0,23,26,4
885000000.0,20,13,5
885000000.0,12,13,6
885000000.0,19,12,6
885000000.0,26,25,5
885000000.0,24,26,5
885000000.0,26,12,6
885000000.0,23,12,5
885000000.0,22,26,6
885000000.0,21,24,5
885000000.0,20,25,6
885000000.0,15,14,5
885000000.0,13,25,3
885000000.0,11,25,7
