sts,src,dest,seqn
141000000.0,33,26,0
141000000.0,18,14,0
141000000.0,11,21,0
141000000.0,34,22,0
142000000.0,3,24,0
142000000.0,5,15,0
142000000.0,30,24,0
142000000.0,21,20,0
142000000.0,12,14,0
142000000.0,31,18,0
142000000.0,4,13,0
142000000.0,20,25,0
142000000.0,16,24,0
142000000.0,10,17,0
142000000.0,32,23,0
142000000.0,27,26,0
142000000.0,23,12,0
142000000.0,13,26,0
142000000.0,29,19,0
142000000.0,7,16,0
142000000.0,6,25,0
142000000.0,25,25,0
142000000.0,17,22,0
142000000.0,2,24,0
142000000.0,14,21,0
142000000.0,36,13,0
142000000.0,28,21,0
142000000.0,9,12,0
142000000.0,4,19,1
142000000.0,20,24,1
142000000.0,25,15,1
142000000.0,16,23,1
142000000.0,2,19,1
142000000.0,36,24,1
142000000.0,35,14,0
142000000.0,11,21,1
142000000.0,22,25,0
142000000.0,29,12,1
142000000.0,34,18,1
142000000.0,28,17,1
142000000.0,6,23,1
142000000.0,13,15,1
142000000.0,7,16,1
142000000.0,3,20,1
142000000.0,26,24,0
142000000.0,19,26,0
142000000.0,23,18,1
142000000.0,15,22,0
142000000.0,24,19,0
142000000.0,10,13,1
142000000.0,21,15,1
142000000.0,32,24,1
142000000.0,12,26,1
142000000.0,3,26,2
142000000.0,20,16,2
142000000.0,16,14,2
142000000.0,33,22,1
142000000.0,22,16,1
142000000.0,11,23,2
142000000.0,32,19,2
143000000.0,14,13,1
143000000.0,31,25,1
143000000.0,13,24,2
143000000.0,4,15,2
143000000.0,27,21,1
143000000.0,23,24,2
143000000.0,35,20,1
143000000.0,5,21,1
143000000.0,6,18,2
143000000.0,15,24,1
143000000.0,10,14,2
143000000.0,30,17,1
143000000.0,2,17,2
143000000.0,17,16,1
143000000.0,1,16,0
143000000.0,21,24,2
143000000.0,34,15,2
143000000.0,8,15,0
143000000.0,25,17,2
143000000.0,24,16,1
143000000.0,29,25,2
143000000.0,18,19,1
143000000.0,26,18,1
143000000.0,1,20,1
143000000.0,8,24,1
143000000.0,14,24,2
143000000.0,27,13,2
143000000.0,6,17,3
143000000.0,36,24,2
