rts,src,dest,seqn,hops
147000000.0,27,14,8,6
147000000.0,20,12,7,2
147000000.0,16,26,9,7
147000000.0,3,19,8,8
147000000.0,30,12,7,6
148000000.0,3,25,9,3
148000000.0,23,15,8,5
148000000.0,35,15,10,3
148000000.0,22,16,11,4
148000000.0,27,25,9,1
148000000.0,26,25,9,1
148000000.0,12,26,11,9
148000000.0,14,15,7,1
148000000.0,21,16,8,3
148000000.0,7,15,7,2
148000000.0,20,18,8,2
148000000.0,8,14,11,2
148000000.0,5,15,8,1
148000000.0,17,22,8,3
148000000.0,18,14,9,3
148000000.0,28,25,10,1
148000000.0,32,15,8,2
148000000.0,10,13,9,2
148000000.0,33,18,8,5
148000000.0,34,16,10,7
148000000.0,2,24,11,10
148000000.0,11,24,9,5
148000000.0,18,24,10,5
148000000.0,6,19,10,4
148000000.0,4,26,7,7
148000000.0,30,13,8,6
148000000.0,20,18,9,2
148000000.0,11,18,10,3
148000000.0,13,13,9,2
148000000.0,22,21,12,1
148000000.0,7,20,8,4
148000000.0,17,25,9,4
148000000.0,12,12,12,2
148000000.0,36,26,8,4
148000000.0,15,20,11,5
148000000.0,32,22,9,2
148000000.0,2,21,12,5
148000000.0,34,19,11,6
148000000.0,14,23,8,8
148000000.0,31,18,10,5
148000000.0,25,14,9,4
148000000.0,19,25,10,3
148000000.0,29,16,9,4
148000000.0,1,15,8,3
148000000.0,23,25,9,4
149000000.0,4,26,8,6
149000000.0,8,14,12,2
149000000.0,16,21,10,4
149000000.0,2,15,13,3
149000000.0,15,24,12,6
149000000.0,3,24,11,6
149000000.0,11,16,11,2
149000000.0,10,14,10,1
149000000.0,36,24,9,9
149000000.0,12,21,13,5
149000000.0,30,18,9,5
149000000.0,26,14,10,4
149000000.0,34,22,12,4
149000000.0,35,12,11,3
149000000.0,22,13,13,7
149000000.0,21,15,9,3
149000000.0,27,12,11,5
149000000.0,24,24,7,2
149000000.0,17,17,10,2
149000000.0,18,21,11,3
149000000.0,20,21,10,1
149000000.0,1,15,9,3
149000000.0,33,23,10,2
149000000.0,23,13,10,7
149000000.0,25,23,10,2
149000000.0,32,24,10,2
149000000.0,31,14,11,4
149000000.0,19,19,11,3
149000000.0,28,20,12,10
149000000.0,1,25,10,5
149000000.0,36,13,10,3
149000000.0,15,25,13,7
149000000.0,12,16,14,1
149000000.0,14,15,9,1
149000000.0,29,26,10,2
149000000.0,35,23,12,5
149000000.0,19,26,12,5
149000000.0,31,22,12,2
149000000.0,24,25,8,1
149000000.0,9,14,12,1
149000000.0,17,14,11,2
149000000.0,2,22,14,4
149000000.0,22,21,14,1
149000000.0,34,25,13,4
149000000.0,4,15,9,2
149000000.0,27,14,12,6
149000000.0,20,13,11,9
149000000.0,15,14,14,1
149000000.0,24,22,9,1
150000000.0,36,17,11,5
150000000.0,28,17,14,11
150000000.0,33,23,12,2
150000000.0,35,12,13,5
150000000.0,26,15,12,8
150000000.0,34,13,14,6
150000000.0,17,21,12,2
150000000.0,25,14,12,8
150000000.0,11,16,13,2
150000000.0,2,26,15,6
150000000.0,18,14,12,12
150000000.0,31,18,13,6
150000000.0,7,15,9,3
150000000.0,6,16,12,2
150000000.0,3,16,14,2
150000000.0,17,13,13,1
150000000.0,5,16,10,2
150000000.0,14,20,10,12
150000000.0,2,23,16,22
150000000.0,32,22,13,3
150000000.0,4,26,11,5
150000000.0,35,20,14,6
150000000.0,34,15,15,5
150000000.0,23,12,12,8
150000000.0,21,16,12,3
150000000.0,20,22,13,2
150000000.0,27,18,14,5
150000000.0,24,16,10,6
150000000.0,15,20,15,12
150000000.0,33,20,13,8
151000000.0,31,15,14,6
151000000.0,23,20,13,2
151000000.0,19,17,13,1
151000000.0,27,16,15,5
151000000.0,30,25,11,1
151000000.0,6,14,13,1
151000000.0,17,21,14,2
151000000.0,9,14,14,1
151000000.0,12,14,15,2
151000000.0,25,15,13,7
151000000.0,5,12,11,3
151000000.0,34,19,16,7
151000000.0,14,24,11,8
151000000.0,4,24,12,6
151000000.0,8,15,13,1
151000000.0,35,22,15,5
151000000.0,10,21,11,3
151000000.0,21,23,13,1
151000000.0,1,14,12,3
151000000.0,15,24,16,10
151000000.0,2,14,17,3
151000000.0,24,17,11,8
151000000.0,20,12,14,2
151000000.0,26,16,13,5
151000000.0,29,26,13,1
151000000.0,8,17,14,1
151000000.0,34,12,17,5
151000000.0,21,17,14,2
151000000.0,1,12,13,4
151000000.0,36,22,13,6
151000000.0,23,22,14,1
151000000.0,19,13,14,2
151000000.0,31,17,15,4
151000000.0,10,17,12,1
151000000.0,15,16,17,1
151000000.0,33,23,14,2
151000000.0,32,15,14,3
151000000.0,2,13,18,4
151000000.0,7,25,10,8
151000000.0,11,16,15,2
151000000.0,13,22,11,10
151000000.0,16,16,13,2
151000000.0,18,16,14,2
151000000.0,26,14,14,4
151000000.0,28,22,15,1
152000000.0,17,13,16,1
152000000.0,12,12,16,3
152000000.0,30,21,12,5
152000000.0,21,21,15,2
152000000.0,36,15,14,4
152000000.0,31,26,16,2
152000000.0,25,21,15,4
152000000.0,6,26,15,6
152000000.0,34,16,18,4
152000000.0,4,26,14,5
152000000.0,18,15,15,2
152000000.0,10,23,13,6
152000000.0,28,14,16,6
152000000.0,5,13,12,3
152000000.0,23,12,15,4
152000000.0,20,14,16,3
152000000.0,8,26,15,5
152000000.0,10,17,14,1
152000000.0,19,22,16,2
152000000.0,12,14,17,2
152000000.0,28,12,17,6
152000000.0,9,17,16,2
152000000.0,33,22,16,2
152000000.0,3,26,16,6
152000000.0,32,14,16,2
152000000.0,26,25,16,1
152000000.0,35,22,16,5
152000000.0,27,12,16,5
152000000.0,24,17,12,5
152000000.0,22,25,19,1
153000000.0,2,15,20,5
153000000.0,31,14,18,5
153000000.0,9,26,17,8
153000000.0,12,17,18,1
153000000.0,32,26,17,3
153000000.0,1,14,15,5
153000000.0,26,26,17,4
153000000.0,7,12,13,2
153000000.0,33,16,17,5
153000000.0,32,26,18,3
153000000.0,34,16,20,3
153000000.0,35,26,17,3
153000000.0,17,16,17,1
153000000.0,19,26,17,8
153000000.0,13,24,14,5
153000000.0,16,25,17,5
153000000.0,6,22,17,8
153000000.0,18,17,17,1
153000000.0,20,12,17,3
153000000.0,31,15,19,4
153000000.0,4,24,17,5
153000000.0,11,26,18,6
153000000.0,7,25,14,4
153000000.0,14,25,16,6
153000000.0,2,13,21,4
153000000.0,26,14,18,3
153000000.0,9,13,18,1
153000000.0,23,17,17,3
153000000.0,17,19,18,1
153000000.0,1,26,17,4
153000000.0,14,26,17,5
153000000.0,6,24,18,5
153000000.0,22,12,21,4
153000000.0,35,12,18,5
154000000.0,31,12,20,5
154000000.0,18,14,18,3
154000000.0,33,25,18,3
154000000.0,34,22,21,4
154000000.0,3,22,19,8
154000000.0,30,13,14,5
154000000.0,26,22,19,1
154000000.0,7,22,15,7
154000000.0,2,15,23,2
154000000.0,35,24,19,3
154000000.0,20,19,19,1
154000000.0,7,16,16,4
154000000.0,21,22,20,1
154000000.0,33,25,19,3
154000000.0,24,14,14,6
154000000.0,14,25,18,4
154000000.0,12,12,20,2
154000000.0,15,14,22,1
154000000.0,28,22,21,3
154000000.0,36,20,18,6
154000000.0,16,26,18,7
154000000.0,1,20,18,7
154000000.0,10,20,18,9
154000000.0,18,14,20,3
154000000.0,11,15,19,1
155000000.0,6,22,20,8
155000000.0,35,14,20,3
155000000.0,2,17,24,2
155000000.0,13,12,17,1
155000000.0,14,19,19,3
155000000.0,10,17,19,1
155000000.0,30,25,15,1
155000000.0,20,21,20,1
155000000.0,19,26,19,7
155000000.0,16,19,19,2
155000000.0,26,15,20,5
155000000.0,12,24,21,6
155000000.0,31,24,21,2
155000000.0,36,22,19,20
155000000.0,22,25,22,8
155000000.0,18,19,21,1
155000000.0,25,22,20,1
155000000.0,15,12,24,1
155000000.0,12,22,22,8
155000000.0,5,22,17,4
155000000.0,13,24,18,5
155000000.0,31,24,22,2
155000000.0,26,15,21,6
155000000.0,22,21,23,1
155000000.0,36,24,21,3
155000000.0,29,22,19,2
155000000.0,6,17,22,2
156000000.0,32,16,23,5
156000000.0,8,17,20,1
156000000.0,18,17,22,1
156000000.0,5,17,18,1
156000000.0,33,24,22,1
156000000.0,27,13,20,8
156000000.0,31,13,23,6
156000000.0,22,16,24,7
156000000.0,20,17,21,2
156000000.0,1,24,20,5
156000000.0,11,13,21,1
156000000.0,13,17,19,1
