sts,src,dest,seqn
841000000.0,11,15,0
841000000.0,5,23,0
841000000.0,16,19,0
841000000.0,31,23,0
842000000.0,7,24,0
842000000.0,3,14,0
842000000.0,20,21,0
842000000.0,33,21,0
842000000.0,17,25,0
842000000.0,26,23,0
842000000.0,25,13,0
842000000.0,4,24,0
842000000.0,1,24,0
842000000.0,18,23,0
842000000.0,34,23,0
842000000.0,36,14,0
842000000.0,9,13,0
842000000.0,35,24,0
842000000.0,14,17,0
842000000.0,22,18,0
842000000.0,21,16,0
842000000.0,32,22,0
842000000.0,25,19,1
842000000.0,8,26,0
842000000.0,29,18,0
842000000.0,6,17,0
842000000.0,16,20,1
842000000.0,36,19,1
842000000.0,18,22,1
842000000.0,28,24,0
842000000.0,32,19,1
842000000.0,1,23,1
842000000.0,33,23,1
842000000.0,7,24,1
842000000.0,10,21,0
842000000.0,12,12,0
842000000.0,21,19,1
842000000.0,17,12,1
842000000.0,34,25,1
842000000.0,31,25,1
842000000.0,14,20,1
842000000.0,20,13,1
842000000.0,11,19,1
842000000.0,5,24,1
842000000.0,26,22,1
842000000.0,35,22,1
842000000.0,27,25,0
842000000.0,24,12,0
842000000.0,3,23,1
842000000.0,15,23,0
842000000.0,19,15,0
842000000.0,22,15,1
842000000.0,9,23,1
842000000.0,14,20,2
843000000.0,31,17,2
843000000.0,32,13,2
843000000.0,9,12,2
843000000.0,2,20,0
843000000.0,35,22,2
843000000.0,26,16,2
843000000.0,34,14,2
843000000.0,19,13,1
843000000.0,13,21,0
843000000.0,25,22,2
843000000.0,33,18,2
843000000.0,29,17,1
843000000.0,10,19,1
843000000.0,11,17,2
843000000.0,23,23,0
843000000.0,12,23,1
843000000.0,21,21,2
843000000.0,17,14,2
843000000.0,8,15,1
843000000.0,5,24,2
843000000.0,30,16,0
843000000.0,15,26,1
843000000.0,7,16,2
843000000.0,36,22,2
843000000.0,3,26,2
843000000.0,18,25,2
843000000.0,16,18,2
843000000.0,10,22,2
843000000.0,17,13,3
843000000.0,34,23,3
843000000.0,31,19,3
843000000.0,24,26,1
843000000.0,2,19,1
843000000.0,15,14,2
843000000.0,11,25,3
843000000.0,20,16,2
843000000.0,29,21,2
843000000.0,7,26,3
843000000.0,8,13,2
843000000.0,1,13,2
843000000.0,4,21,1
843000000.0,18,24,3
843000000.0,19,14,2
843000000.0,27,14,1
843000000.0,33,19,3
843000000.0,28,19,1
843000000.0,9,14,3
843000000.0,5,17,3
843000000.0,23,22,1
843000000.0,36,24,3
843000000.0,32,19,3
843000000.0,14,17,3
843000000.0,30,25,1
843000000.0,16,12,3
843000000.0,3,21,3
843000000.0,26,12,3
843000000.0,35,17,3
843000000.0,36,17,4
843000000.0,6,25,1
843000000.0,9,22,4
844000000.0,15,22,3
844000000.0,25,14,3
844000000.0,12,20,2
844000000.0,18,24,4
844000000.0,7,19,4
844000000.0,19,17,3
844000000.0,33,16,4
844000000.0,20,21,3
844000000.0,22,18,2
844000000.0,13,15,1
844000000.0,2,12,2
844000000.0,24,24,2
844000000.0,17,19,4
844000000.0,34,25,4
844000000.0,11,26,4
844000000.0,27,16,2
844000000.0,5,16,4
844000000.0,4,24,2
844000000.0,8,26,3
844000000.0,30,15,2
844000000.0,20,12,4
844000000.0,21,19,3
844000000.0,1,25,3
844000000.0,25,13,4
844000000.0,33,26,5
844000000.0,23,20,2
844000000.0,8,26,4
844000000.0,17,26,5
844000000.0,3,16,4
844000000.0,5,23,5
844000000.0,7,25,5
844000000.0,16,16,4
844000000.0,26,16,4
844000000.0,29,16,3
844000000.0,22,14,3
844000000.0,4,13,3
844000000.0,28,19,2
844000000.0,30,22,3
844000000.0,6,18,2
844000000.0,2,16,3
844000000.0,10,23,3
844000000.0,36,19,5
844000000.0,11,21,5
844000000.0,9,12,5
844000000.0,27,13,3
844000000.0,32,25,4
844000000.0,19,12,4
844000000.0,5,13,6
844000000.0,13,13,2
844000000.0,28,26,3
844000000.0,21,21,4
844000000.0,16,24,5
844000000.0,7,24,6
844000000.0,3,14,5
844000000.0,18,16,5
845000000.0,24,19,3
