rts,src,dest,seqn,hops
848000000.0,24,25,7,1
848000000.0,7,12,10,2
848000000.0,8,15,10,1
848000000.0,10,21,10,4
848000000.0,30,19,8,5
848000000.0,23,17,7,2
848000000.0,4,19,6,4
848000000.0,9,15,13,1
848000000.0,29,26,10,1
848000000.0,1,18,9,4
848000000.0,20,21,11,1
848000000.0,17,12,11,1
848000000.0,6,26,8,3
848000000.0,36,26,10,1
848000000.0,16,25,9,5
848000000.0,22,16,9,3
848000000.0,14,22,9,4
848000000.0,13,14,8,1
848000000.0,24,22,8,1
848000000.0,34,16,10,3
848000000.0,15,19,10,3
848000000.0,5,20,8,4
848000000.0,27,15,9,3
848000000.0,26,15,9,3
848000000.0,25,21,11,7
848000000.0,19,23,10,5
848000000.0,2,18,8,4
848000000.0,18,19,11,1
848000000.0,12,24,8,4
848000000.0,32,22,12,1
848000000.0,4,26,7,2
848000000.0,13,26,9,4
848000000.0,19,21,11,1
848000000.0,34,13,11,3
849000000.0,8,24,11,4
849000000.0,30,18,9,5
849000000.0,10,17,11,1
849000000.0,14,15,10,1
849000000.0,23,21,8,1
849000000.0,24,20,9,2
849000000.0,21,24,8,15
849000000.0,25,20,12,6
849000000.0,27,20,10,2
849000000.0,20,14,12,2
849000000.0,18,20,12,1
849000000.0,36,20,11,4
849000000.0,32,17,13,3
849000000.0,1,20,10,4
849000000.0,17,19,12,1
849000000.0,16,13,10,1
849000000.0,15,12,11,1
849000000.0,7,12,11,1
849000000.0,5,22,9,2
849000000.0,26,21,10,1
849000000.0,33,24,12,1
849000000.0,35,12,10,2
849000000.0,28,24,7,1
849000000.0,9,17,14,2
849000000.0,29,26,11,1
849000000.0,33,26,13,1
849000000.0,9,25,15,3
849000000.0,26,16,11,5
849000000.0,21,21,9,3
849000000.0,16,18,11,4
849000000.0,15,22,12,4
849000000.0,35,26,11,2
849000000.0,7,23,12,2
849000000.0,19,25,12,5
849000000.0,30,19,10,5
849000000.0,20,20,13,2
849000000.0,29,18,12,4
849000000.0,1,14,11,1
849000000.0,31,23,8,1
849000000.0,22,24,10,1
849000000.0,34,22,12,6
849000000.0,25,22,13,1
849000000.0,2,23,9,4
849000000.0,28,24,8,2
849000000.0,13,15,10,2
849000000.0,5,23,10,3
849000000.0,24,21,10,1
849000000.0,32,22,14,1
849000000.0,11,23,12,3
849000000.0,24,13,11,6
849000000.0,33,12,14,3
850000000.0,36,19,13,4
850000000.0,4,15,8,2
850000000.0,26,13,12,6
850000000.0,21,17,10,1
850000000.0,23,12,10,3
850000000.0,8,25,12,3
850000000.0,7,15,13,1
850000000.0,13,14,11,1
850000000.0,27,16,12,7
850000000.0,14,16,11,1
850000000.0,17,23,14,2
850000000.0,28,18,9,6
850000000.0,35,26,12,2
850000000.0,19,16,13,2
850000000.0,31,21,9,1
850000000.0,2,13,10,3
850000000.0,32,15,15,3
850000000.0,25,19,14,6
850000000.0,22,12,11,4
850000000.0,16,22,12,4
850000000.0,30,16,12,3
850000000.0,17,22,15,4
850000000.0,31,12,10,3
850000000.0,22,14,12,5
850000000.0,36,13,14,2
850000000.0,20,22,14,5
850000000.0,32,21,16,1
850000000.0,27,15,13,3
850000000.0,7,13,14,1
850000000.0,19,14,14,1
850000000.0,6,20,11,3
850000000.0,2,25,11,3
850000000.0,11,16,14,2
850000000.0,23,19,11,5
850000000.0,33,13,15,2
850000000.0,34,19,13,4
850000000.0,10,23,13,4
850000000.0,4,12,9,2
850000000.0,8,17,13,1
850000000.0,9,14,17,1
850000000.0,24,26,12,2
850000000.0,26,17,13,4
850000000.0,12,14,9,1
850000000.0,5,22,12,2
850000000.0,25,19,15,5
850000000.0,24,25,13,1
850000000.0,13,12,12,1
851000000.0,1,18,12,3
851000000.0,2,13,12,3
851000000.0,3,23,12,3
851000000.0,8,25,14,3
851000000.0,4,17,10,2
851000000.0,6,14,12,1
851000000.0,16,22,13,4
851000000.0,20,18,15,1
851000000.0,34,17,14,3
851000000.0,29,24,13,1
851000000.0,27,14,14,3
851000000.0,12,13,10,1
851000000.0,36,22,15,5
851000000.0,14,18,12,3
851000000.0,33,21,16,3
851000000.0,35,22,13,2
851000000.0,7,22,15,4
851000000.0,21,24,11,2
851000000.0,9,16,18,1
851000000.0,10,16,14,1
851000000.0,15,12,15,1
851000000.0,17,20,16,1
851000000.0,8,23,15,4
851000000.0,1,17,13,1
851000000.0,33,24,17,1
851000000.0,29,17,14,3
851000000.0,27,21,15,6
851000000.0,32,20,18,4
851000000.0,19,23,15,5
851000000.0,11,16,16,2
851000000.0,20,19,16,1
851000000.0,13,26,13,4
851000000.0,28,20,10,5
851000000.0,26,16,14,5
851000000.0,21,23,12,1
851000000.0,6,13,13,1
851000000.0,14,17,13,1
851000000.0,2,16,13,3
851000000.0,30,23,13,6
851000000.0,4,24,11,4
851000000.0,36,12,16,2
851000000.0,13,25,14,4
851000000.0,18,25,15,5
852000000.0,12,15,11,1
852000000.0,8,23,16,4
852000000.0,29,19,15,5
852000000.0,20,17,17,1
852000000.0,32,25,19,1
852000000.0,28,16,11,5
852000000.0,23,12,12,3
852000000.0,7,21,16,4
852000000.0,1,26,14,4
852000000.0,17,22,17,2
852000000.0,16,21,14,3
852000000.0,22,22,13,2
852000000.0,21,26,13,6
852000000.0,19,22,16,1
852000000.0,33,26,18,1
852000000.0,6,14,14,1
852000000.0,11,15,17,1
852000000.0,2,13,14,3
852000000.0,26,22,15,1
852000000.0,22,25,14,1
852000000.0,12,26,12,5
852000000.0,11,15,18,1
852000000.0,13,14,15,1
852000000.0,18,19,16,1
852000000.0,33,26,19,1
852000000.0,34,25,15,1
852000000.0,26,23,16,6
852000000.0,24,15,16,3
852000000.0,17,19,18,1
852000000.0,19,22,17,1
852000000.0,20,16,18,2
852000000.0,8,25,17,3
852000000.0,7,21,17,4
852000000.0,16,23,15,4
852000000.0,1,23,15,4
852000000.0,32,17,20,2
852000000.0,28,12,12,4
852000000.0,5,13,14,1
852000000.0,35,22,14,2
852000000.0,3,20,15,3
852000000.0,4,19,13,3
852000000.0,10,22,15,4
852000000.0,36,23,17,5
852000000.0,27,15,16,3
852000000.0,30,15,15,3
852000000.0,23,12,13,4
852000000.0,16,18,16,3
852000000.0,31,23,11,1
852000000.0,11,16,19,2
853000000.0,19,21,18,1
853000000.0,24,25,17,1
853000000.0,33,16,20,4
853000000.0,36,22,18,3
853000000.0,23,23,14,6
853000000.0,7,26,18,2
853000000.0,8,14,18,2
853000000.0,9,12,21,1
853000000.0,32,17,21,2
853000000.0,21,16,14,2
853000000.0,14,12,15,2
853000000.0,12,19,13,3
853000000.0,35,14,15,3
853000000.0,10,19,16,3
853000000.0,27,24,17,2
853000000.0,13,13,16,3
853000000.0,5,24,15,2
853000000.0,6,24,15,4
853000000.0,30,12,16,4
853000000.0,20,19,19,1
853000000.0,15,16,16,1
853000000.0,29,14,16,4
853000000.0,22,15,15,3
853000000.0,34,12,16,3
853000000.0,30,26,17,1
853000000.0,6,16,16,1
853000000.0,15,20,17,3
853000000.0,26,12,17,3
853000000.0,23,16,15,5
853000000.0,36,17,19,3
853000000.0,31,13,12,2
853000000.0,1,17,16,1
853000000.0,3,26,16,5
853000000.0,22,21,16,1
853000000.0,13,13,17,3
853000000.0,33,12,21,3
853000000.0,14,16,16,1
853000000.0,35,13,16,3
853000000.0,12,24,14,4
853000000.0,8,14,19,1
853000000.0,7,18,19,3
853000000.0,32,14,22,2
853000000.0,17,16,19,1
853000000.0,20,15,20,4
853000000.0,18,18,17,2
853000000.0,28,19,13,5
853000000.0,16,26,17,4
853000000.0,11,20,20,2
853000000.0,4,14,14,1
853000000.0,34,24,17,1
853000000.0,22,24,17,1
853000000.0,16,24,18,3
853000000.0,24,12,18,3
854000000.0,17,12,20,1
854000000.0,10,13,18,1
854000000.0,1,15,17,1
854000000.0,25,12,17,4
854000000.0,26,23,18,1
854000000.0,4,16,15,3
854000000.0,5,26,16,3
854000000.0,18,15,18,4
854000000.0,29,12,17,4
854000000.0,30,20,18,5
854000000.0,2,15,15,3
854000000.0,21,16,15,2
854000000.0,19,23,19,3
854000000.0,13,18,18,3
854000000.0,15,14,18,1
854000000.0,20,18,21,1
854000000.0,14,25,17,5
854000000.0,8,15,20,1
854000000.0,31,13,13,2
854000000.0,7,13,20,1
854000000.0,1,15,18,1
854000000.0,11,12,22,1
854000000.0,17,17,21,2
854000000.0,29,12,18,3
854000000.0,8,21,21,3
854000000.0,15,19,19,2
854000000.0,31,21,14,1
854000000.0,20,25,22,7
854000000.0,13,26,19,6
854000000.0,7,26,21,2
854000000.0,28,20,14,5
854000000.0,27,12,18,3
854000000.0,32,24,24,1
854000000.0,25,24,18,1
854000000.0,21,13,16,2
854000000.0,33,18,22,6
854000000.0,22,21,18,1
854000000.0,19,23,20,2
854000000.0,9,25,22,5
854000000.0,10,26,19,6
854000000.0,18,12,19,2
854000000.0,5,23,17,6
854000000.0,30,13,19,3
854000000.0,22,14,19,2
854000000.0,8,15,22,1
854000000.0,16,16,19,2
854000000.0,12,15,15,1
854000000.0,31,25,15,1
854000000.0,34,20,18,4
855000000.0,17,23,22,2
855000000.0,10,25,20,6
855000000.0,9,15,23,1
855000000.0,27,16,19,3
855000000.0,26,14,19,3
855000000.0,6,24,17,6
855000000.0,15,18,20,4
855000000.0,28,20,15,5
855000000.0,33,13,23,4
855000000.0,19,26,21,7
855000000.0,25,17,19,4
855000000.0,11,20,23,2
855000000.0,35,13,18,2
855000000.0,3,17,17,2
855000000.0,21,26,17,1
855000000.0,13,14,20,1
855000000.0,20,21,23,1
855000000.0,4,20,16,4
855000000.0,2,23,16,6
855000000.0,14,13,18,1
855000000.0,18,20,20,1
855000000.0,23,17,17,3
855000000.0,7,12,22,1
855000000.0,36,26,20,1
855000000.0,31,14,16,2
855000000.0,16,12,20,1
855000000.0,19,15,22,2
855000000.0,35,25,19,2
855000000.0,21,20,18,1
855000000.0,13,20,21,3
855000000.0,3,15,18,3
855000000.0,14,21,19,2
855000000.0,4,16,17,3
855000000.0,9,18,24,3
855000000.0,8,20,23,3
855000000.0,29,18,19,5
855000000.0,24,13,20,4
855000000.0,1,18,19,3
855000000.0,2,14,17,2
855000000.0,18,25,21,7
855000000.0,36,14,21,2
855000000.0,33,13,24,3
855000000.0,25,12,20,3
855000000.0,23,26,18,1
855000000.0,34,19,19,4
855000000.0,24,23,21,1
855000000.0,7,22,23,4
855000000.0,36,19,22,4
855000000.0,11,18,24,2
855000000.0,3,23,19,3
856000000.0,1,15,20,1
856000000.0,10,20,22,3
856000000.0,23,12,19,4
856000000.0,28,18,17,5
856000000.0,21,21,19,3
856000000.0,16,13,21,1
856000000.0,15,12,21,1
856000000.0,6,16,18,1
856000000.0,18,13,22,2
856000000.0,19,19,23,2
856000000.0,25,13,21,3
856000000.0,30,14,21,3
856000000.0,32,19,25,4
856000000.0,4,17,18,2
856000000.0,8,15,24,1
856000000.0,5,22,18,3
856000000.0,14,22,20,2
856000000.0,26,14,21,3
856000000.0,29,16,20,3
856000000.0,12,22,17,4
856000000.0,27,16,21,3
856000000.0,31,18,17,4
