sts,src,dest,seqn
201000000.0,29,12,0
201000000.0,1,23,0
202000000.0,27,17,0
202000000.0,33,14,0
202000000.0,28,13,0
202000000.0,9,26,0
202000000.0,18,24,0
202000000.0,17,15,0
202000000.0,24,25,0
202000000.0,32,22,0
202000000.0,23,16,0
202000000.0,6,19,0
202000000.0,11,19,0
202000000.0,21,17,0
202000000.0,26,13,0
202000000.0,3,16,0
202000000.0,36,17,0
202000000.0,22,20,0
202000000.0,12,22,0
202000000.0,13,14,0
202000000.0,20,13,0
202000000.0,30,25,0
202000000.0,34,25,0
202000000.0,10,16,0
202000000.0,31,24,0
202000000.0,7,21,0
202000000.0,19,13,0
202000000.0,8,23,0
202000000.0,15,19,0
202000000.0,17,26,1
202000000.0,32,12,1
202000000.0,1,15,1
202000000.0,29,16,1
202000000.0,30,20,1
202000000.0,20,16,1
202000000.0,3,20,1
202000000.0,15,15,1
202000000.0,7,20,1
202000000.0,18,18,1
202000000.0,27,25,1
202000000.0,35,17,0
202000000.0,31,22,1
202000000.0,14,20,0
202000000.0,6,21,1
202000000.0,34,16,1
202000000.0,2,26,0
202000000.0,10,15,1
202000000.0,22,18,1
202000000.0,4,16,0
202000000.0,21,26,1
202000000.0,16,17,0
202000000.0,8,25,1
202000000.0,36,14,1
202000000.0,13,23,1
202000000.0,19,18,1
202000000.0,35,22,1
202000000.0,23,13,1
202000000.0,7,14,2
202000000.0,17,24,2
203000000.0,14,14,1
203000000.0,2,24,1
203000000.0,33,20,1
203000000.0,11,24,1
203000000.0,4,18,1
203000000.0,12,23,1
203000000.0,27,18,2
203000000.0,10,17,2
203000000.0,28,13,1
203000000.0,29,22,2
203000000.0,36,19,2
203000000.0,19,20,2
203000000.0,6,12,2
203000000.0,3,12,2
203000000.0,15,24,2
203000000.0,31,13,2
203000000.0,16,13,1
203000000.0,18,24,2
203000000.0,26,15,1
203000000.0,9,20,1
203000000.0,23,17,2
203000000.0,3,25,3
203000000.0,27,16,3
203000000.0,1,26,2
203000000.0,35,20,2
203000000.0,10,13,3
203000000.0,21,24,2
203000000.0,36,15,3
203000000.0,16,24,2
203000000.0,14,21,2
203000000.0,17,12,3
203000000.0,12,23,2
203000000.0,20,26,2
203000000.0,32,25,2
203000000.0,22,20,2
203000000.0,29,21,3
203000000.0,11,25,2
203000000.0,25,13,0
203000000.0,4,26,2
203000000.0,13,16,2
203000000.0,15,13,3
203000000.0,26,21,2
203000000.0,30,12,2
203000000.0,19,21,3
203000000.0,9,20,2
203000000.0,29,15,4
204000000.0,6,24,3
204000000.0,19,25,4
204000000.0,17,18,4
204000000.0,34,14,2
204000000.0,22,16,3
204000000.0,25,22,1
204000000.0,9,16,3
204000000.0,14,17,3
204000000.0,2,23,2
204000000.0,24,21,1
204000000.0,35,13,3
204000000.0,23,12,3
204000000.0,32,18,3
204000000.0,15,26,4
204000000.0,18,15,3
204000000.0,11,20,3
204000000.0,16,24,3
204000000.0,1,13,3
204000000.0,13,17,3
204000000.0,8,22,2
204000000.0,26,24,3
204000000.0,7,12,3
204000000.0,20,22,3
204000000.0,28,21,2
204000000.0,21,16,3
204000000.0,14,15,4
204000000.0,17,21,5
204000000.0,2,24,3
204000000.0,35,23,4
204000000.0,9,13,4
204000000.0,25,18,2
204000000.0,26,18,4
204000000.0,28,26,3
204000000.0,13,25,4
204000000.0,10,14,4
204000000.0,36,12,4
204000000.0,19,21,5
204000000.0,18,22,4
204000000.0,30,14,3
204000000.0,1,13,4
204000000.0,34,17,3
204000000.0,32,23,4
204000000.0,6,12,4
204000000.0,31,17,3
204000000.0,11,18,4
204000000.0,20,16,4
204000000.0,29,24,5
204000000.0,27,26,4
204000000.0,12,26,3
204000000.0,29,17,6
205000000.0,11,13,5
205000000.0,18,21,5
205000000.0,26,20,5
205000000.0,19,19,6
205000000.0,9,23,5
205000000.0,24,15,2
205000000.0,17,20,6
205000000.0,35,16,5
205000000.0,14,26,5
205000000.0,15,15,5
205000000.0,30,18,4
205000000.0,22,14,4
205000000.0,13,25,5
205000000.0,4,21,3
205000000.0,34,24,4
205000000.0,16,25,4
205000000.0,10,17,5
205000000.0,3,12,4
205000000.0,6,18,5
205000000.0,23,19,4
205000000.0,25,20,3
205000000.0,12,20,4
205000000.0,33,18,2
205000000.0,32,25,5
205000000.0,28,21,4
205000000.0,21,26,4
205000000.0,21,15,5
205000000.0,30,17,5
205000000.0,25,26,4
205000000.0,35,21,6
205000000.0,8,18,3
205000000.0,18,19,6
205000000.0,20,20,5
205000000.0,3,22,5
205000000.0,23,19,5
205000000.0,14,20,6
205000000.0,11,19,6
205000000.0,10,12,6
205000000.0,31,14,4
205000000.0,6,21,6
205000000.0,1,20,5
205000000.0,33,21,3
205000000.0,17,24,7
205000000.0,29,22,7
205000000.0,4,20,4
205000000.0,2,23,4
205000000.0,36,18,5
205000000.0,22,18,5
205000000.0,28,21,5
205000000.0,27,23,5
205000000.0,12,25,5
205000000.0,30,12,6
205000000.0,6,19,7
205000000.0,32,20,6
205000000.0,27,21,6
205000000.0,8,13,4
206000000.0,15,21,6
206000000.0,3,19,6
206000000.0,7,22,4
206000000.0,4,25,5
206000000.0,10,16,7
206000000.0,33,17,4
206000000.0,12,16,6
206000000.0,21,12,6
206000000.0,18,17,7
206000000.0,26,13,6
206000000.0,29,14,8
206000000.0,28,13,6
206000000.0,13,17,6
206000000.0,11,18,7
206000000.0,19,12,7
206000000.0,25,14,5
206000000.0,31,24,5
206000000.0,36,15,6
206000000.0,16,15,5
206000000.0,24,15,3
206000000.0,17,16,8
206000000.0,1,18,6
206000000.0,21,16,7
206000000.0,20,22,6
206000000.0,6,21,8
206000000.0,24,16,4
206000000.0,3,26,7
206000000.0,13,18,7
206000000.0,29,12,9
206000000.0,36,18,7
206000000.0,9,24,6
206000000.0,16,26,6
206000000.0,28,19,7
206000000.0,11,15,8
206000000.0,26,24,7
206000000.0,2,23,5
206000000.0,32,19,7
206000000.0,8,18,5
206000000.0,19,21,8
206000000.0,27,15,7
206000000.0,31,16,6
206000000.0,34,17,5
206000000.0,12,17,7
206000000.0,7,25,5
206000000.0,25,16,6
206000000.0,8,19,6
206000000.0,11,14,9
206000000.0,10,21,8
207000000.0,18,23,8
207000000.0,33,24,5
207000000.0,24,18,5
