rts,src,dest,seqn,hops
921000000.0,26,20,0,3
921000000.0,27,13,0,6
922000000.0,30,18,0,5
922000000.0,23,14,0,4
922000000.0,36,15,0,4
922000000.0,13,26,0,6
922000000.0,28,15,0,7
922000000.0,24,21,0,2
922000000.0,21,12,0,3
922000000.0,8,14,0,2
922000000.0,19,20,0,1
922000000.0,2,14,0,3
922000000.0,16,17,0,1
922000000.0,29,14,0,5
922000000.0,4,18,0,3
922000000.0,25,21,0,2
922000000.0,1,24,0,7
922000000.0,14,12,1,2
922000000.0,3,24,1,7
922000000.0,11,16,0,2
922000000.0,26,21,1,8
922000000.0,1,14,1,2
922000000.0,6,26,1,4
922000000.0,19,12,1,2
922000000.0,25,19,1,7
922000000.0,16,21,1,5
922000000.0,4,12,1,3
922000000.0,9,26,0,6
922000000.0,34,16,1,5
922000000.0,2,21,1,5
922000000.0,12,16,0,3
922000000.0,15,24,0,6
922000000.0,28,24,1,2
922000000.0,21,14,1,3
922000000.0,22,13,0,7
922000000.0,18,25,0,5
922000000.0,33,12,1,6
922000000.0,17,24,0,4
922000000.0,36,21,1,8
922000000.0,31,19,1,7
922000000.0,12,20,1,3
922000000.0,23,18,1,9
922000000.0,18,20,1,2
923000000.0,30,21,2,9
923000000.0,17,22,1,3
923000000.0,15,12,1,1
923000000.0,9,12,1,2
923000000.0,20,19,1,1
923000000.0,32,21,2,1
923000000.0,27,25,1,12
923000000.0,3,25,2,7
923000000.0,4,18,2,7
923000000.0,2,16,2,6
923000000.0,16,26,2,5
923000000.0,1,22,2,8
923000000.0,6,21,2,8
923000000.0,36,20,2,8
923000000.0,19,25,2,5
923000000.0,35,17,0,5
923000000.0,29,26,2,1
923000000.0,13,18,1,3
923000000.0,24,17,2,8
923000000.0,10,22,1,5
923000000.0,26,22,2,1
923000000.0,21,14,2,3
923000000.0,28,23,3,10
923000000.0,27,25,2,1
923000000.0,15,23,2,6
923000000.0,9,18,2,3
923000000.0,11,19,1,2
923000000.0,23,24,2,1
923000000.0,31,19,2,5
923000000.0,32,20,3,5
923000000.0,25,26,3,1
923000000.0,33,23,2,9
923000000.0,12,16,2,2
923000000.0,17,23,2,4
923000000.0,19,19,3,2
923000000.0,14,25,2,5
923000000.0,36,22,3,7
923000000.0,2,23,3,7
923000000.0,18,21,2,3
923000000.0,7,24,2,7
923000000.0,30,25,3,2
923000000.0,19,12,4,2
923000000.0,34,13,3,5
924000000.0,24,24,3,2
924000000.0,26,13,3,5
924000000.0,22,15,1,4
924000000.0,36,14,4,4
924000000.0,4,12,4,3
924000000.0,10,14,2,2
924000000.0,6,24,3,7
924000000.0,11,21,2,3
924000000.0,25,17,4,4
924000000.0,20,13,2,3
924000000.0,9,24,3,6
924000000.0,18,18,3,2
924000000.0,15,19,3,3
924000000.0,27,17,3,4
924000000.0,35,18,1,5
924000000.0,23,23,3,2
924000000.0,14,24,3,6
924000000.0,28,25,4,1
924000000.0,2,24,4,7
924000000.0,31,12,3,4
924000000.0,29,12,3,5
924000000.0,32,19,4,5
924000000.0,33,21,3,7
924000000.0,6,15,4,3
924000000.0,12,12,3,2
924000000.0,24,22,4,1
924000000.0,7,13,3,4
924000000.0,13,20,3,6
924000000.0,15,18,4,5
924000000.0,18,14,4,2
924000000.0,19,15,5,2
924000000.0,16,19,3,5
924000000.0,9,16,4,5
924000000.0,36,18,5,4
924000000.0,25,24,6,1
925000000.0,20,22,4,2
925000000.0,21,21,3,2
925000000.0,19,17,6,1
925000000.0,18,12,5,2
925000000.0,26,21,5,2
925000000.0,24,21,5,1
925000000.0,12,16,4,1
925000000.0,15,14,6,1
925000000.0,18,15,6,2
925000000.0,17,12,5,1
925000000.0,29,26,6,1
925000000.0,15,14,7,1
925000000.0,16,14,5,2
926000000.0,19,15,8,2
926000000.0,18,17,7,1
926000000.0,23,22,6,1
926000000.0,14,16,6,3
926000000.0,20,15,5,2
926000000.0,28,21,9,3
926000000.0,15,12,8,1
926000000.0,33,26,7,1
926000000.0,19,20,9,1
926000000.0,12,13,5,1
926000000.0,20,22,6,2
926000000.0,18,19,8,1
927000000.0,19,21,10,1
927000000.0,13,13,8,2
927000000.0,17,13,7,1
927000000.0,14,16,7,3
927000000.0,28,25,10,1
927000000.0,25,26,10,1
927000000.0,16,12,6,3
927000000.0,33,23,9,2
927000000.0,13,17,9,1
927000000.0,28,26,11,1
928000000.0,14,16,9,3
928000000.0,25,22,11,1
928000000.0,33,23,10,2
928000000.0,12,12,7,2
928000000.0,22,21,8,1
928000000.0,20,12,8,2
928000000.0,29,26,10,1
928000000.0,17,13,9,1
928000000.0,26,21,12,2
928000000.0,23,23,8,2
928000000.0,15,12,11,1
928000000.0,12,12,8,2
928000000.0,18,22,10,4
928000000.0,9,13,8,1
928000000.0,11,21,9,3
929000000.0,28,25,12,1
929000000.0,18,16,11,2
929000000.0,20,17,9,1
929000000.0,36,26,11,1
929000000.0,17,15,10,1
929000000.0,19,22,11,2
929000000.0,3,12,6,1
929000000.0,24,22,10,1
929000000.0,18,20,12,2
929000000.0,6,12,11,1
929000000.0,22,22,9,2
929000000.0,12,22,10,5
929000000.0,24,25,11,1
929000000.0,19,21,12,1
930000000.0,25,22,15,1
930000000.0,16,15,10,1
930000000.0,21,19,10,1
930000000.0,19,20,13,1
930000000.0,15,12,14,1
930000000.0,35,14,8,2
930000000.0,23,22,12,1
930000000.0,19,18,14,1
930000000.0,25,24,16,1
930000000.0,18,18,14,2
930000000.0,20,21,11,1
930000000.0,13,22,12,6
930000000.0,24,22,13,1
930000000.0,6,12,14,1
931000000.0,13,13,13,2
931000000.0,19,15,15,2
931000000.0,20,17,12,1
931000000.0,18,17,15,1
931000000.0,9,13,12,1
931000000.0,20,14,13,2
931000000.0,11,16,12,2
931000000.0,18,14,16,2
931000000.0,15,17,16,1
931000000.0,12,16,13,1
931000000.0,24,26,15,1
931000000.0,19,21,16,1
931000000.0,14,22,15,5
931000000.0,17,19,13,1
932000000.0,18,13,17,2
932000000.0,14,21,16,4
932000000.0,33,23,14,2
932000000.0,13,17,15,1
932000000.0,20,20,14,2
932000000.0,6,14,15,1
932000000.0,12,13,15,1
932000000.0,13,15,16,1
933000000.0,24,24,18,2
933000000.0,19,19,18,2
933000000.0,17,22,14,3
933000000.0,20,22,15,2
933000000.0,19,21,19,1
933000000.0,18,13,19,2
933000000.0,24,25,19,1
934000000.0,36,26,20,1
934000000.0,16,15,17,1
934000000.0,19,13,20,2
934000000.0,18,15,20,2
934000000.0,20,16,17,2
934000000.0,12,13,19,1
934000000.0,21,20,16,1
934000000.0,33,25,18,1
934000000.0,14,16,19,3
934000000.0,19,14,21,2
934000000.0,17,12,16,1
935000000.0,20,21,18,1
935000000.0,14,21,20,4
935000000.0,19,12,23,2
935000000.0,20,15,19,2
935000000.0,13,13,19,2
935000000.0,18,16,22,2
935000000.0,25,25,25,2
936000000.0,14,16,22,3
936000000.0,12,22,22,5
936000000.0,20,17,20,1
936000000.0,28,26,23,1
